catchment_id,catchment,replicate,X1,X2,X3,X4,X5,X6,NSE_cal,logNSE_cal,KGE_cal,NSE_val,logNSE_val,KGE_val,best_logNSE
17004,17004,8,547.8714168397656,-0.1277939507726433,95.2647506096832,1.19816534413812,0.2141629832673741,2.2784062013985418,0.6669918454558506,0.5619759757798859,0.7794102692626433,0.7409740435635044,0.6815795875164485,0.6756277910367782,False
17005,17005,3,205.94064599547391,-0.0956087262369465,3.489518734237196,1.533003322371268,-1.0695144388914315,8.897637837646823,0.7144019938262762,0.1483234163430699,0.5568496318659659,0.5225560148319265,-0.3269768352334592,0.4914053926971264,False
17015,17015,4,309.10111538607555,1.3109545983001585,196.5412715272912,1.0299473940855708,0.3750111830221394,2.831737875849969,0.6879883849137512,0.7009647994229242,0.6131818863446686,0.5289883669244607,0.6643907425211545,0.4623416211574693,False
17018,17018,10,476.1667766728157,-0.3518862064106969,18.143946693612744,0.5,0.4479302300142231,17.25063837353296,0.657560871738585,0.7955700508425947,0.7841373305394642,0.6907190572526642,0.6654488001214585,0.764979567103909,False
18001,18001,8,112.17290685636092,-0.0245057237998835,85.92181206331712,1.148217980594349,0.0905718356179186,10.710181810009544,0.7184914467937235,0.8239809594940921,0.7486092486281077,0.626648462726478,0.727198990514123,0.6744212106680674,False
18002,18002,6,399.5584367260764,-0.4037011919962072,74.99691324459273,1.9333926866222195,0.661466683955501,1.4516811584841949,0.6258606644451934,0.5527545165523875,0.7598751422277438,0.6929842317443962,0.698753617535451,0.6125689681909898,False
18003,18003,5,178.38584445903706,-0.0684052156651828,111.77343980269556,1.1824796812227067,-0.9345707780345628,12.635831583245444,0.8969629812322547,0.8674882177972368,0.8882545681221303,0.8657197085322645,0.8414836980666476,0.8993136128780636,False
18008,18008,6,202.25263744506745,-1.0443354464518857,43.99343500690039,2.3522389574760085,1.0565399169018654,7.564827487161381,0.7215865194092022,0.6158671036737458,0.8207150965337975,0.8641015204976934,0.6458439100550517,0.8319544737499318,False
18010,18010,1,194.563609120796,-2.674358963966111,35.02344423245041,2.118083438835637,0.6565667573237004,6.139008192924427,0.7877298426466874,0.6531026782851004,0.8639033310852209,0.6403750474769192,0.572130321489238,0.7437274738254138,True
18011,18011,7,393.737263133352,-0.450037080710004,3.165969119693357,2.179454796722352,0.6875015972525418,8.854871056941215,0.8976768013263934,0.8833636303550587,0.9213921254827953,0.8947291767015251,0.8854081468687064,0.9117267220248786,False
18014,18014,3,416.2128253121768,-0.0397896574169269,34.44979018606864,0.9193384966743912,0.5780736179059058,5.544633154172169,0.7930376914460286,0.8148201735435304,0.7985375972444368,0.6834048479851733,0.496804754688171,0.6177815987197895,False
19001,19001,10,182.4629853321824,-0.0654725949295444,0.6698762967720095,1.5932569460658064,-0.6984474565939003,8.992390744071347,0.7748831128128159,0.4244610377397079,0.7757209890082979,0.5887625958170906,0.1206113016017638,0.662793752640638,False
19006,19006,6,122.96686963571946,0.0007241059613454,197.86257917860905,0.5,-0.3529183856014448,3.464700799297873,0.5833175555504653,0.3686315022426177,0.7234066913468784,0.57530562212536,0.5133798530719322,0.7673809255701646,False
19010,19010,5,223.83632379237088,-1.7616234246083264,379.3440792549583,0.5,0.5340755707363849,2.4088879981550715,0.3311551205303331,0.1849227054212584,0.4363977694826942,-0.9450235076853556,-0.4273688662062511,0.2888594621148243,False
19017,19017,2,114.99867096679004,-2.961077597195006,493.900370861669,0.7071373765422373,0.3260209345503595,0.8305703155904842,0.6305165700826612,0.4630245810301624,0.5864423050984325,0.4751775853166654,0.5036319977974623,0.4784292088247059,False
19020,19020,8,222.484504229886,0.0677190445675339,22.203705248919125,0.5,1.528342488161238,8.622970520006255,0.5082912328732627,0.339366607305596,0.502320807349458,0.5079550263910522,0.7131326737570809,0.4043875014462148,True
20002,20002,5,267.0122223540461,-1.8093863602664708,132.8532543494794,1.1024536741571112,0.3145010224461506,1.3945895765798055,0.610380027554764,0.7593695130235861,0.4551980404517987,0.3514011700088812,0.3131182478883892,0.3184777083224807,False
