catchment_id,replicate,NSE_cal,logNSE_cal,KGE_cal,NSE_val,logNSE_val,KGE_val,parBETA,parFC,parK0,parK1,parK2,parLP,parPERC,parUZL,parTT,parCFMAX,parCFR,parCWH,paralpha,parbeta,parprecip_corr_factor
10002,2,0.665127151,0.073855266,0.758481807,0.565154582,-0.606902914,0.650841304,1.263919488,398.6228848,0.253210466,0.292379572,0.068634782,0.917754802,1.48915894,4.52194999,0.088901791,4.267821934,0.069480788,0.166367786,0.26987099,5.178334197,1.054965859
10003,4,0.749161644,-0.249978775,0.867264261,0.647371656,-1.06871253,0.812968117,2.24228344,87.58381972,0.560678598,0.376336954,0.035737907,0.394599219,7.600916705,36.54660093,1.324276458,1.173694153,0.039540783,0.014715808,0.819209228,1.093907397,1.049864379
1001,9,0.714447717,0.5363106,0.734107156,0.656421826,0.419760608,0.762272787,3.46050565,73.41851757,0.962787472,0.398954118,0.118357965,0.230902342,5.441133195,71.68644607,1.116741333,2.977077153,0.016473906,0.005978705,1.061081038,0.883909176,1.128806057
101002,5,0.495800203,0.122255473,0.695522687,0.238108945,-0.734457411,0.59735395,1.07341363,278.2277542,0.100703388,0.189948884,0.050476102,0.493588487,4.892293536,38.12629948,4.122601692,1.006301573,0.021739433,0.113359205,0.293570555,1.928718499,1.019522535
101005,2,0.522713976,-1.127155843,0.747287033,0.40238234,-0.991784153,0.689690338,1.612035248,620.0711075,0.970405626,0.324651051,0.110525269,0.266131026,2.18602512,72.98796229,3.709933854,1.674633595,0.058979699,0.187370939,0.194570931,1.310223668,1.027499582
102001,3,0.683969182,0.673154275,0.745118904,0.713043996,0.316869552,0.740026076,4.149135917,165.0191987,0.823842711,0.490673563,0.110825,0.829568101,1.135661535,39.71131428,0.366398503,3.229383997,0.030766823,0.086902683,1.808985152,0.540701344,1.00071466
106001,8,0.81450161,0.751412699,0.886584466,0.732717902,0.564892517,0.862938869,3.900791237,95.65501216,0.901958619,0.426625825,0.183957404,0.539945848,2.284564074,20.27600673,0.661565359,2.650612649,0.084123094,0.03537346,2.177475601,0.911877997,1.05093877
107001,3,0.684229808,0.539238826,0.828064481,0.690392234,0.393858544,0.846693591,4.453555222,59.68670542,0.833920916,0.495473326,0.135553087,0.850929869,1.77908419,67.4293885,0.666030666,1.115381248,0.005353104,0.0971618,0.025853156,1.030551891,1.017875403
11001,2,0.730826819,0.41411842,0.783702619,0.687567612,-0.328862601,0.814937056,1.004322894,134.5747821,0.520300519,0.454852612,0.082256613,0.624484883,4.631773206,74.79897367,1.286054997,4.841025755,0.012375655,0.020548373,0.60243641,4.199307241,1.07852271
11003,8,0.698893758,-0.398424172,0.839514015,0.423719167,-1.908761969,0.70634823,1.431215987,357.6991464,0.802458114,0.268573691,0.129206586,0.244587424,3.949164978,44.61267677,1.308759285,3.482698696,0.05115328,0.088567723,1.207597097,0.409580343,1.031634308
11004,9,0.731645301,-0.243637971,0.787552112,0.573744611,-1.28303694,0.790488813,1.79187907,162.5277766,0.828821888,0.248419502,0.09760072,0.547742883,6.183033939,16.09744694,0.690109401,1.556368771,0.040457573,0.190133423,0.343278154,5.570752926,1.042871695
12001,6,0.658367267,0.511158949,0.800204392,0.517362316,-0.287845053,0.702208295,1.834016853,204.7949338,0.389845755,0.207087675,0.103219499,0.795932574,4.157561761,29.84142186,0.252225971,2.918429352,0.07201865,0.111671664,1.595214562,0.564285285,1.055921864
12002,9,0.71340239,0.490519492,0.851306466,0.587358927,-0.625480655,0.793794856,1.276248553,279.6150888,0.541716956,0.32610913,0.174175973,0.732450682,6.819294338,24.42555115,0.846336644,2.293183219,0.077942914,0.057349344,0.435019412,0.688291361,1.089790773
12005,3,0.731136169,0.323100613,0.832749468,0.65814999,-0.767924188,0.78003014,1.168991898,647.7788714,0.330271625,0.277077175,0.173856219,0.518784816,6.956545374,5.82876692,0.631081399,3.225978964,0.067203717,0.031647666,1.573900767,0.059215145,1.086449798
12006,2,0.561965752,0.445239367,0.772341453,0.220963044,-1.036351282,0.533943323,1.427213926,98.48682454,0.822826285,0.424690041,0.067865434,0.655426098,3.901763502,58.60485673,1.224112386,1.202583402,0.064316545,0.000547826,0.617566588,1.290349711,1.152156536
12007,8,0.594054677,0.458566123,0.667971065,0.5098738,-0.453178381,0.529943633,1.14926659,604.0880949,0.721463117,0.426311226,0.115073745,0.871572778,5.815519977,14.39605482,0.499003634,2.981074838,0.041922844,0.008924927,1.02177611,1.069629903,1.092110536
12008,5,0.763920086,0.5640018,0.789692169,0.733097489,0.075409856,0.79103341,1.282631588,306.6364792,0.517627906,0.340553067,0.040424093,0.614257051,2.016285008,10.30178987,0.651441792,3.236086343,0.083914779,0.189155321,0.073886636,4.630991165,1.132005327
12009,9,0.661729922,0.450604613,0.779770755,0.631491226,0.127935271,0.775806568,3.24921415,72.50227877,0.3134441,0.319557907,0.033854852,0.255215883,1.69137611,90.30624049,0.470177545,4.615875324,0.078194693,0.011153111,0.713326619,0.379794477,1.064846091
13001,4,0.65987313,0.060728435,0.657218584,0.632083231,-0.336583234,0.663410814,1.143314395,717.2808243,0.795432371,0.281950802,0.156233534,0.500240802,2.119759837,9.52150974,0.318511597,3.305986636,0.099477893,0.10617683,2.27368009,0.705181758,1.068926931
13004,1,0.765948124,0.431192669,0.857778925,0.734146134,0.026124641,0.732512099,1.403491586,88.69053349,0.100840578,0.443087267,0.100230395,0.395261229,8.765848489,61.69555516,0.669107114,2.485245107,0.021995396,0.167741818,2.257485336,0.404428309,1.029898252
13005,10,0.768782279,0.499527923,0.717438179,0.033932604,0.136650561,0.542906424,1.267636367,190.8463502,0.279524863,0.237038908,0.085687754,0.721757646,2.805848327,70.60516283,0.907265283,4.195747057,0.074077286,0.036661322,2.305647917,0.225050242,1.008273928
13007,4,0.716209957,0.486531637,0.798119988,0.619436773,-0.378217227,0.761841822,2.374367639,166.2819972,0.995438011,0.303996325,0.065454862,0.886401117,7.512825875,15.55385695,1.523711874,1.940656166,0.03911016,0.170574823,0.255503029,1.615822191,1.14483082
13008,4,0.733891902,0.612553479,0.794719536,0.653610431,-0.090981726,0.731520594,1.031846598,177.9621702,0.890834767,0.154477141,0.054493016,0.869534624,4.109966113,23.10519631,1.250834537,1.695439769,0.027042137,0.079031117,0.995335708,1.115521406,1.012114746
14001,10,0.713970198,-0.044645709,0.78709343,0.630162912,-1.371019404,0.774417836,1.686351893,410.4836012,0.333812434,0.164547611,0.02657975,0.803150537,1.777350225,6.237492776,1.612511817,3.070262975,0.015744974,0.155537967,0.865220863,1.982300164,1.039278422
14002,2,0.639579516,0.355280056,0.79207597,-0.252670191,-0.079774123,0.43146504,1.003712574,248.618827,0.328712052,0.196614753,0.12334983,0.382102007,3.132835612,95.56956096,1.161366632,4.781273287,0.026043147,0.180266887,0.529198767,1.836394567,1.060522169
14005,6,0.596278717,-0.149217204,0.73877678,0.532260486,-0.61032592,0.71282329,2.391993623,182.1552553,0.261186214,0.365601497,0.181622342,0.577269162,4.778756196,15.25170148,0.344846235,4.639417874,0.089256906,0.179658015,2.64950741,1.29212826,1.021740972
15006,1,0.813132743,0.681202627,0.879210523,0.774293051,-0.162084041,0.868980661,1.620606558,216.5120128,0.162406189,0.315130256,0.061420143,0.629241792,4.525194045,71.98423428,0.578107279,0.880085435,0.041769042,0.173255203,0.760434244,2.182437094,1.017740847
15007,4,0.841226476,0.812518851,0.856269693,0.81069659,0.179113021,0.829229186,1.041464063,70.50112169,0.465850818,0.331393458,0.119509883,0.916805455,9.452645276,87.00676134,0.654003631,2.872120867,0.090920582,0.067943755,0.832203273,3.74213942,1.051957586
15010,5,0.66589782,0.224194729,0.722168536,0.674394504,-0.375259264,0.688481316,1.255003031,326.3664755,0.628598991,0.452954136,0.032340679,0.784774698,3.240492435,38.30397207,0.25220218,1.286864852,0.001108447,0.086477888,0.790738512,3.202181209,1.06399489
15011,4,0.294718314,-0.423054811,0.336230045,0.070764992,-1.266884677,0.409007017,1.214097025,453.5127752,0.528472382,0.203532755,0.039444372,0.752627837,8.464394416,10.75535995,2.007803554,1.367790001,0.001434901,0.030613868,1.110304396,0.44684103,1.013018724
15012,2,0.81518017,0.649858133,0.900624474,0.72570889,-0.034531496,0.861991538,1.58494387,275.6907841,0.249557623,0.320402163,0.093276859,0.818977237,7.354791672,39.21708242,0.275996056,4.551751998,0.035525091,0.155075013,0.196942599,3.984338856,1.103534184
15013,3,0.703769679,0.374837426,0.777960425,0.668968985,-0.392430702,0.793575575,3.315661522,467.4618654,0.922042599,0.469163527,0.120207845,0.844375407,6.092871455,3.281453993,0.893339399,4.708111629,0.006526811,0.166041226,0.341976328,3.160799927,1.007935977
15014,9,0.614704115,0.411074124,0.703370153,0.595267187,-0.119323496,0.706562659,1.276795928,644.8014517,0.755564024,0.415055272,0.085442593,0.625337942,4.901187665,72.74501433,1.171042641,4.913551133,0.029607017,0.035290648,1.581999686,0.186550444,1.315534079
15016,3,0.89567003,0.776879616,0.912897325,0.849244934,0.039024751,0.833621081,3.459540536,131.6682913,0.945869458,0.306646889,0.054331803,0.882929994,6.249330699,86.98647383,0.986928179,2.380344739,0.020748811,0.148489056,0.868409483,4.54718238,1.26560209
15021,5,0.565370952,0.312798,0.73322726,0.616159931,-0.34741016,0.725838105,1.917996118,286.5509299,0.589228635,0.107176229,0.093000254,0.826547152,8.828171143,2.058135945,0.973351609,0.724240717,0.071597284,0.064443754,1.392480381,2.607519815,1.028494165
15023,10,0.810444285,0.767326218,0.871289182,0.734465455,0.3447649,0.844870952,1.737647829,295.7119957,0.655264878,0.437452095,0.103379865,0.464416916,3.525790158,14.70445674,0.491199653,4.321965445,0.036935506,0.148786375,0.771907561,1.118125057,1.025225643
15024,7,0.788551695,0.702732217,0.847931634,0.739627134,0.415181628,0.846631209,3.151129862,177.6498406,0.32187516,0.388391025,0.05439061,0.291607404,3.678168837,30.02430447,1.504741954,4.257011812,0.053632711,0.018421389,0.960436038,0.5008583,1.019350014
15025,7,0.709050688,0.642465444,0.813957963,0.638938865,0.049491096,0.779796698,1.386225364,266.7860094,0.492242745,0.22775821,0.056756586,0.684091837,2.824768266,17.80649683,0.36755653,3.566118767,0.056970242,0.184197516,2.448222597,0.446238189,1.140145718
15030,3,0.791451056,0.574776219,0.818834612,0.717702166,0.136669651,0.774553481,1.204988825,111.8314875,0.224790936,0.257008216,0.071813821,0.313767871,3.521650497,30.22251514,0.382346081,3.933741846,0.006164658,0.008575734,0.540827326,5.723083118,1.02525272
15039,10,0.563390604,0.399024926,0.59960904,0.421553641,-0.517510803,0.469002462,2.735560157,125.4098046,0.522010415,0.492248399,0.098092542,0.876399351,6.487341167,73.42020863,0.272757685,1.21083526,0.020309857,0.198108547,0.669290796,0.123959935,1.03409919
16001,2,0.797966817,0.745571354,0.859823969,0.784636599,0.258347121,0.876455209,1.154647041,144.7446671,0.94269395,0.320244169,0.075827788,0.865157404,5.450923892,90.58868093,1.683941279,4.625128908,0.024807292,0.073603821,0.332504794,2.686361136,1.068033198
16003,4,0.776367285,0.660186965,0.829574401,0.68992032,0.382477894,0.789148048,1.281404583,546.4808849,0.954046839,0.232052051,0.106908675,0.816902931,4.00995164,25.25005033,0.691478442,3.195054608,0.076670693,0.00046706,1.598158551,0.059064375,1.093637914
16004,8,0.813632041,0.752026575,0.886480047,0.766926612,0.170503047,0.855580335,1.97494626,149.5065712,0.140638629,0.426674454,0.095122568,0.987126242,3.242672381,61.58938107,1.869473608,4.847929984,0.036565293,0.026267665,0.731500253,4.059545823,1.05601706
17001,2,0.617214439,0.33288315,0.580971685,0.679984413,0.078748602,0.676914852,1.472046763,401.3881696,0.857910822,0.383563431,0.098123733,0.830643132,3.633585604,8.238563286,1.523432453,1.652952261,0.039532021,0.056683175,0.661143451,1.050456208,1.01841334
17003,4,0.669193393,0.10806263,0.802082812,0.596128934,-0.628248671,0.741233302,1.254231179,540.9773856,0.6261345,0.459640142,0.188265898,0.316595194,7.534276304,99.51844719,1.476388217,2.925662916,0.026777947,0.031618147,0.182472582,0.94618491,1.069746733
17004,1,0.52542026,0.149747945,0.718911672,0.640078372,-0.091799941,0.694213516,1.349359199,468.2378893,0.784760064,0.319589177,0.119296513,0.343193419,8.012248376,31.88660378,0.273532735,3.221805568,0.016558662,0.105357989,0.581126771,0.555918284,1.054399732
17005,9,0.747314578,0.421900695,0.830238598,0.478732296,-0.940768141,0.722698533,3.222929873,155.5706448,0.601133389,0.435912918,0.146185947,0.77923348,5.250377225,3.209950241,2.68689987,1.569893022,0.014075345,0.110189452,1.074756496,1.127961525,1.111374322
17015,10,0.778109137,0.581314382,0.782895794,0.701339129,-0.119981045,0.682602799,4.905462262,153.7309179,0.523490375,0.384235774,0.106943733,0.961979835,7.249902444,7.574186382,0.620208995,2.827724788,0.062145513,0.029128737,1.585273764,0.678173368,1.100646305
17018,6,0.522894381,0.139878989,0.568180572,0.474359026,-0.944911477,0.576951261,1.044937699,673.8419487,0.327914216,0.182076339,0.037449491,0.534442678,6.462952067,6.305100863,2.133996814,2.025695854,0.03202295,0.072879648,1.441500537,0.107935723,1.025070248
18001,4,0.736776462,0.576283451,0.853821338,0.707048461,0.129496769,0.84019892,1.869068407,277.8064022,0.616917321,0.426764137,0.188277324,0.608186312,2.338770144,4.957235065,0.360449446,3.922367921,0.04339474,0.023826966,0.907246728,1.33643313,1.066873182
18002,2,0.514156238,0.193191693,0.68516167,0.649239348,-0.216604697,0.643145003,1.727594806,624.447627,0.535518176,0.399394973,0.142074428,0.823531864,8.620626294,71.94130476,0.639568308,4.535847033,0.074949444,0.149242013,2.130143215,0.413001914,1.091484827
18003,1,0.862351751,0.711683726,0.86522832,0.840946682,0.169055741,0.902430524,2.595803544,249.4830617,0.184821432,0.220048699,0.072091242,0.210039373,3.707132221,34.71699419,0.834618342,2.082357755,0.027121178,0.111496233,2.580789014,0.552509224,1.008011665
18008,6,0.696365796,0.593628104,0.796134287,0.83881919,0.361760311,0.851749162,2.762273252,176.380344,0.249293125,0.367667392,0.026497742,0.857623432,2.466857643,30.16360761,0.105183749,2.022792785,0.093711624,0.111937841,1.855466816,0.995742964,1.028473963
18010,4,0.677221721,0.595375434,0.776422832,0.511886254,-0.475977224,0.757512334,3.944188866,89.56994126,0.459691393,0.482609245,0.020109792,0.555795119,1.170179797,12.88094339,2.689300968,4.840970141,0.063525611,0.00360277,1.869048166,1.061161834,1.029374391
18011,6,0.837073741,0.739349755,0.823770361,0.850508653,0.421384489,0.886971995,1.250416199,151.5047934,0.103366913,0.369710443,0.050858831,0.237410079,3.140676322,12.8636018,0.324905686,2.960098538,0.060514934,0.077081968,0.551991739,2.502147533,1.026424285
18014,3,0.745351773,0.566692319,0.843427991,0.648232758,-0.742062052,0.711660012,1.772556265,238.5305192,0.478954199,0.484979383,0.046859215,0.756170289,2.009358446,55.11298137,1.330225971,4.272410012,0.027258356,0.166817103,0.117047748,1.822280668,1.04900946
19001,5,0.697995005,0.376212274,0.66869645,0.469663425,-0.114993576,0.706374203,1.511697124,333.2259506,0.785506828,0.464619073,0.086582125,0.969183572,2.534933345,69.09968211,1.173562966,2.9841892,0.070369986,0.01418423,0.701600017,0.639063853,1.096946251
19006,10,0.576691407,0.163938566,0.666423585,0.460307852,-0.505487583,0.691891845,1.336306961,340.2125046,0.261940001,0.471171152,0.092824354,0.749109435,9.568550202,25.07886108,1.253975296,1.652936253,0.089320175,0.095907081,0.476222883,0.724653029,1.082973064
19010,1,0.196999022,-0.599431316,0.555770662,-3.218745878,-8.367987799,-0.279326187,1.615888165,329.3476282,0.247037591,0.271512638,0.091356864,0.970389721,6.20181078,35.5622028,3.565611502,1.891060981,0.026632463,0.088749638,1.608706965,0.249200691,1.14573316
19017,8,0.700773871,0.354852978,0.620672096,0.627409028,0.179020968,0.627126384,1.053625214,211.1487997,0.985119373,0.47660389,0.048723273,0.550520166,2.348223584,58.4323527,0.720816048,2.924391422,0.063431594,0.078567089,2.596369092,0.083507661,1.016911868
19020,3,0.533675573,0.126380684,0.686044714,0.5018027,0.178767839,0.582554093,2.689276886,185.4562607,0.758273134,0.463106577,0.083589417,0.37614449,2.109774047,92.52726261,2.553961876,4.134491165,0.012610474,0.109050521,0.065643985,0.55298905,1.113753873
20002,2,0.538392283,0.254527954,0.573432716,0.205548523,-0.762577045,0.623728906,1.45578496,186.5033464,0.286161552,0.493456175,0.180772234,0.433501744,1.653513293,46.67065086,2.018859834,2.356076198,0.076318276,0.053549457,1.350361348,0.920483097,1.035386214
20003,5,0.576092818,0.07294548,0.70122154,0.580527501,-0.449212802,0.722296593,1.793631116,375.6529,0.642842767,0.497905434,0.120720694,0.660971799,2.589893538,98.17728463,0.662258021,2.490620723,0.064679473,0.038433799,1.159182242,0.095252726,1.032613877
20007,10,0.625468499,0.174876041,0.508053384,-0.845572496,-1.145121103,0.132496005,1.158993553,120.0984139,0.70833157,0.479463573,0.042394918,0.367357283,8.071347465,13.32068818,2.475441917,4.165104256,0.082988221,0.087458027,1.831086335,0.670913787,1.184052064
2001,7,0.663694251,0.242153422,0.717137356,0.56823839,-0.940498255,0.609486218,2.207499227,581.1319754,0.670588651,0.377999848,0.150335717,0.788446513,6.750087338,18.79592466,0.254772743,4.788444338,0.020479739,0.032062907,0.389173137,0.403689329,1.127056293
2002,6,0.688375262,0.511443704,0.789016965,0.629250599,-0.262699021,0.729041532,5.233107344,191.9415435,0.266323686,0.34010121,0.103786616,0.848843992,0.545190089,34.91623261,0.604958551,3.722409684,0.093743625,0.011056264,0.174692134,0.834086713,1.077318173
21003,1,0.748383436,0.601113635,0.763705898,0.344732277,-0.697008295,0.594713923,2.639791037,100.4133874,0.965412055,0.382258918,0.051711032,0.993274025,3.222383799,92.04357894,0.94570857,4.182909357,0.01010274,0.126462167,0.519516395,5.589168714,1.023579917
21006,3,0.746140939,0.490187021,0.82133263,0.761613167,0.04872703,0.842919846,1.221863544,72.35602628,0.513449593,0.326087842,0.128567089,0.224033933,3.117240346,55.61250106,0.856458108,4.768906774,0.058266461,0.058211811,1.37448319,0.349192508,1.011821006
21008,3,0.546713955,0.395911723,0.615514628,0.625235866,0.091184904,0.641703501,1.337126379,247.4302846,0.246659954,0.386597491,0.02752297,0.263074263,2.206825882,61.42928545,0.680603208,4.777532342,0.085013494,0.049107359,0.558484455,5.243915158,1.16205607
21009,7,0.698704485,0.52836165,0.782632197,0.70377248,-0.003140982,0.810603949,3.208508065,138.8591755,0.633707538,0.3551838,0.089867327,0.798229312,6.971386928,32.91982344,0.264697324,4.804555206,0.000297164,0.168397929,1.597433181,0.996565132,1.040589068
21011,10,0.658565872,0.218442123,0.687094321,0.397085596,-0.883458747,0.623776965,1.566976358,636.0693652,0.787292086,0.14043072,0.041806575,0.636503467,3.28453331,13.9251373,0.890517227,4.014224489,0.017228216,0.165759991,0.102052383,4.631809444,1.040048557
21012,4,0.740008525,0.642923195,0.758920841,0.563055679,0.270571862,0.699416624,2.093008734,178.2267713,0.533434121,0.368838383,0.056417417,0.791813045,3.175092062,81.83467821,0.047395928,3.910635172,0.071397592,0.054944565,1.499329222,0.234529377,1.107111859
21013,6,0.709119417,0.438233792,0.798794272,0.618700978,-0.174025507,0.696136456,5.193585454,55.99720246,0.580079923,0.481066463,0.022110975,0.469797589,4.428546278,79.26719547,0.435086114,0.995906919,0.030947452,0.012413494,2.863539494,0.472540818,1.004897046
21015,9,0.629940155,-0.049477376,0.68171606,-0.045013465,-2.26250543,0.486857825,2.578481022,445.8861513,0.985739583,0.343011145,0.082019769,0.391622002,3.918411434,98.10110504,1.153205583,3.432734899,0.002909574,0.022548883,1.535686613,0.742178471,1.151607589
21016,6,0.552562937,0.261561684,0.667838161,-0.033254603,-0.686463721,0.266770905,2.720849774,222.5692019,0.568645368,0.074313387,0.117232986,0.721873417,1.284590894,0.379733997,0.580070156,0.661283448,0.070191734,0.114824448,1.543909294,1.616933857,1.057310764
21017,1,0.61041846,0.456708304,0.748962254,0.449030845,-0.503148064,0.65605708,2.875719371,245.6333204,0.789006234,0.466376907,0.094209278,0.854378575,6.916852731,20.38257448,1.340360849,0.576592793,0.08008602,0.189731095,0.58293669,0.216067443,1.054909574
21018,6,0.716479289,0.358016251,0.744548135,0.624862629,-0.369356467,0.721993266,1.802585579,386.2987225,0.437162084,0.318593444,0.115413476,0.702467621,3.994565726,44.25465588,0.583957932,4.350731596,0.026046735,0.154263369,0.940026094,0.935176335,1.050689861
21022,6,0.61141217,0.219194435,0.730582054,0.420295516,-0.415845218,0.704366793,1.799568021,349.5310904,0.572948393,0.339221733,0.12473519,0.420881248,1.627955468,22.25352663,1.167072332,2.809566532,0.063388968,0.175951738,0.008229238,0.480207535,1.127052026
21023,3,0.415687794,0.247769634,0.414255461,0.402543949,-0.054602673,0.463079769,5.060579932,79.02683975,0.272804402,0.271184883,0.19370681,0.93661797,3.924310826,20.57382454,0.659636558,3.155227712,0.072069076,0.167488771,0.596290394,3.420348842,1.069510222
21024,5,0.593266376,0.397609256,0.559102227,0.616386181,0.101374274,0.628311827,1.219886474,186.5375945,0.580101927,0.438162111,0.095143664,0.868892136,2.810705223,55.07835905,0.412516834,3.777336831,0.067356093,0.124945446,0.019113897,4.211804283,1.15971433
21026,9,0.699686282,0.585765387,0.723045862,0.483286024,-0.077499268,0.610453878,4.374938778,90.73620267,0.589908144,0.452330072,0.043719079,0.884377713,4.714518608,2.415466471,0.599763148,3.972309293,0.089225784,0.187364184,0.30598088,1.199571329,1.198508831
21027,5,0.555813729,0.299879353,0.596238306,0.498978422,-0.511173208,0.634247509,3.238080196,134.4706285,0.914061855,0.420147332,0.080140166,0.796089125,2.03338629,74.99101886,0.352289108,1.60727144,0.021582871,0.038530563,0.270514719,5.829999039,1.084659664
22001,5,0.712303043,0.506292841,0.644757555,0.649741571,0.181969836,0.68899547,1.725865011,138.3429935,0.831188034,0.393612131,0.05254696,0.754324522,1.770827862,6.482573377,0.340511694,2.122972682,0.016156521,0.000460212,0.61855995,3.510588077,1.104539338
22006,5,0.708493219,0.291950869,0.541404218,0.526347821,-0.269787461,0.620866572,3.780169485,164.9725075,0.481680163,0.444468877,0.075323918,0.652948406,1.645906076,34.01262563,1.432438308,3.204842509,0.047711517,0.024807783,0.10184223,3.356048195,1.099952832
22007,10,0.694822073,0.344925144,0.671113571,0.61380942,-0.055891981,0.737317383,3.730041631,77.17942257,0.954805237,0.385317931,0.173158467,0.871891071,0.465431101,36.88649336,1.100942977,3.334667894,0.059971999,0.044122472,0.259109084,1.581221795,1.043766451
22009,4,0.678454459,0.648122826,0.645283407,0.548444604,0.277800941,0.676245918,1.024019034,234.2486337,0.723600436,0.199699452,0.110309793,0.23724307,2.531551339,24.38486573,0.341309395,2.604080555,0.043770754,0.126751722,0.249466391,2.057494187,1.112166296
23001,9,0.728175911,0.505090273,0.729840564,0.708456809,0.136669584,0.773202099,1.031426675,449.2521963,0.470784691,0.329281543,0.086679774,0.744005645,2.295558479,2.12167862,0.109346283,1.580001846,0.012652394,0.11570673,2.056184882,0.571158571,1.056369972
23004,7,0.6816314,0.546559275,0.673509725,0.608989003,0.043113834,0.656892494,2.227340425,239.3760559,0.930621414,0.272259214,0.134521853,0.981282041,9.344009467,8.992581308,0.13081379,1.937319258,0.005872825,0.123483826,0.292218417,0.968083403,1.075350159
23006,2,0.701454125,0.729277314,0.749092827,0.589724527,0.093918491,0.765207879,1.348498571,158.6045424,0.458696633,0.494173741,0.095954828,0.483989593,1.662367312,18.30424729,1.224406803,2.450783238,0.094766001,0.171165285,0.479314669,0.353377401,1.215289891
23007,5,0.595171151,-0.595679467,0.544643665,0.569908534,-1.333621858,0.705608747,1.583119897,535.5203725,0.523837081,0.19100616,0.154859994,0.254999269,4.87079073,19.95790723,0.125201944,3.133875588,0.079439044,0.164201845,2.348200921,0.164054305,1.054707843
23008,10,0.659278022,0.539535932,0.712932045,0.65823304,0.238769304,0.770990014,2.995583933,172.1199434,0.197578821,0.436379575,0.198831742,0.64754502,2.962673301,91.1490855,0.463310564,1.65180178,0.050324768,0.045497226,2.09706165,0.062855018,1.106951549
23011,8,0.637324757,0.610640104,0.575852406,0.595382447,0.137629476,0.59157144,1.417781264,610.1001354,0.168498121,0.456191943,0.116059222,0.74477629,3.133623476,5.950260292,0.744307334,4.598347503,0.057388271,0.153601259,1.0039861,0.475600543,1.023974867
23016,4,0.601181832,-0.233289091,0.286560882,0.376389293,-0.577519304,0.22067916,1.54127455,477.7273932,0.415055192,0.204057277,0.070349688,0.223680947,1.011810514,3.321045047,1.71546509,1.459594544,0.001044944,0.157923846,1.595040172,0.54496678,1.231346589
24001,9,0.776799264,0.3615674,0.857343672,0.718065667,-0.004058132,0.813469476,1.830783463,116.6848143,0.173997861,0.486711417,0.094870301,0.251645705,1.905846342,97.88973683,1.001530986,3.874866564,0.047102005,0.187278862,1.36477929,0.517813278,1.004583369
24003,5,0.706649892,0.377866019,0.637361009,0.682975416,-0.027088966,0.688293638,2.584618,112.9160583,0.178228254,0.47024797,0.187463957,0.442700579,7.47148571,83.24403024,0.277061116,4.728306222,0.066469914,0.072459158,2.567797706,0.207267796,1.088727115
24004,8,0.749548983,0.515108949,0.824993401,0.709025267,0.013436008,0.781306643,1.353855188,283.3808609,0.604237768,0.127228589,0.181620174,0.901410879,1.670658194,8.342025705,0.038677225,4.26431909,0.017049285,0.104514175,1.00740584,0.2838792,1.010635399
24005,6,0.680630491,0.085120123,0.699397085,0.622366188,-0.591342259,0.653494731,2.243127407,451.0144594,0.631082879,0.371416342,0.143013045,0.445994931,0.640361962,9.470907252,0.139949873,4.986673127,0.052484739,0.097917635,0.095745619,5.490814742,1.050643897
25001,7,0.70472199,0.50926879,0.821084685,0.634135276,-0.432130589,0.79362729,1.798833344,249.8498007,0.514819631,0.248478644,0.18959309,0.824953937,2.035793112,16.95499232,1.115081967,1.331439455,0.026970915,0.015141856,0.26424885,0.242477131,1.000451579
25003,2,0.538626449,0.374943982,0.700389022,0.502623011,-0.699977862,0.654167095,5.374830208,373.9297518,0.648350556,0.494589642,0.059631827,0.738648022,0.034149893,56.04541677,0.732313102,4.531134364,0.05887357,0.089642379,0.374625064,0.41951131,1.031849403
25006,6,0.770620006,0.729087559,0.81309218,0.602379639,0.316276482,0.773010545,2.364025457,93.38355919,0.804539308,0.48903,0.147922465,0.907830852,1.897479449,50.98690214,1.750741411,4.286536348,0.080061823,0.031750019,0.094827187,0.24109203,1.143806514
25012,3,0.759197872,0.534188648,0.871004261,0.62994955,-0.312900406,0.813292692,5.704445415,336.9838743,0.803837768,0.263862297,0.115274522,0.986282101,2.526851015,1.269722541,0.582139758,4.828455405,0.082153058,0.102363891,0.734798908,1.005251923,1.152169233
25020,8,0.563377757,-0.0992666,0.651868769,0.265143473,-1.177215464,0.504939716,2.38010324,483.2903817,0.886848209,0.348017945,0.08647122,0.471190618,1.122847095,18.71429853,0.134004891,1.022648477,0.099670564,0.014589033,0.487206049,0.424077246,1.10062212
25021,5,0.48701607,-0.15546186,0.580614095,0.479977833,-0.840205328,0.689908285,2.076222608,352.0025834,0.517619365,0.385713164,0.127397551,0.238429957,5.38813776,36.8143452,0.836736373,2.609665788,0.061150236,0.022196678,1.245779266,1.053304664,1.045530462
25029,9,-1.470346832,-1.438687535,-0.713012133,-4.668993772,-2.902369979,-2.372158785,1.588106636,88.96855819,0.341239737,0.477248586,0.040945466,0.938277778,8.271835181,50.05579553,0.257594448,4.083276896,0.008883482,0.129133723,0.262386321,5.091811562,2.475479515
26003,8,0.479138456,-1.58991159,0.720498447,0.431846519,-3.455730804,0.668181076,2.213411304,121.0038393,0.555034781,0.221347036,0.010242775,0.245730554,6.791365196,24.28528777,2.410921967,4.117957763,0.053353809,0.147934089,2.574432914,6.189736085,1.155796398
